Order ID,Product ID,Customer ID,Address ID,Sales,Quantity,Discount,Profit,Shipping Cost
RS-2014-7500,TEC-SHA-10002753,EM-4200,6891,333.6,2,0.0,40.02,49.63
RS-2014-7500,FUR-RUB-10002817,EM-4200,6891,163.32,4,0.0,21.12,16.16
RS-2014-7500,OFF-FIS-10004915,EM-4200,6891,87.84,2,0.0,32.46,13.06
US-2011-161760,TEC-PH-10000169,JH-16180,249,2300.616,9,0.4,38.196,386.0
US-2014-159884,TEC-PH-10002774,BT-11530,249,1277.82,5,0.4,-0.08,129.15
US-2014-135503,TEC-CO-10003158,BW-11200,249,993.25408,7,0.402,-3.40592,109.64
MX-2012-133718,TEC-CO-10002110,CR-12730,249,345.23736,6,0.402,-24.36264,103.94
MX-2012-158988,TEC-CO-10002586,JH-15985,249,296.4884,5,0.402,-40.7116,100.93
US-2013-122707,OFF-ST-10004646,GA-14515,249,248.796,3,0.4,33.156,85.21
MX-2013-144988,TEC-AC-10003955,BN-11470,249,683.256,7,0.4,68.236,82.19
US-2014-122322,FUR-CH-10000885,PB-19150,249,919.26,5,0.4,-168.54,77.44
MX-2014-131814,TEC-CO-10003160,DL-12865,249,755.0946,5,0.402,-419.3054,77.33
US-2014-129546,FUR-TA-10000750,SG-20890,249,413.904,4,0.7,-551.936,74.4
US-2013-149804,FUR-CH-10004669,MS-17980,249,915.9,5,0.4,-15.3,73.36
MX-2014-166513,TEC-CO-10001742,DK-12985,249,473.616,5,0.402,61.716,62.37
US-2014-101063,TEC-CO-10000387,PJ-19015,249,384.34656,3,0.402,-162.01344,62.18
US-2013-122707,FUR-TA-10000136,GA-14515,249,349.944,2,0.7,-443.296,61.04
US-2014-119522,TEC-PH-10000990,SR-20425,249,364.392,6,0.4,-60.768,47.29
US-2011-155383,FUR-BO-10004504,JP-15520,249,541.44,8,0.4,-189.6,44.3
US-2013-149804,FUR-CH-10004899,MS-17980,249,384.72,7,0.4,6.3,42.83
US-2014-146080,OFF-EN-10001755,MW-18220,249,198.528,11,0.4,-23.232,42.67
US-2012-130274,FUR-BO-10001946,GM-14695,249,199.368,3,0.4,-129.612,42.39
US-2014-129546,FUR-CH-10002093,SG-20890,249,179.496,3,0.4,-12.024,41.14
MX-2013-111115,FUR-BO-10002740,CM-12115,249,493.452,3,0.4,-57.588,40.85
US-2014-104738,TEC-PH-10004074,DK-12835,249,508.92,2,0.4,-305.36,40.77
US-2014-101063,OFF-AP-10000751,PJ-19015,249,415.008,2,0.4,-228.272,38.83
US-2012-140522,FUR-CH-10004054,DF-13135,249,212.592,4,0.4,-77.968,37.22
MX-2014-169887,FUR-BO-10001969,AC-10615,249,268.848,4,0.4,-174.752,34.72
US-2013-139724,FUR-BO-10002383,LS-17245,249,235.116,3,0.4,-27.444,34.05
MX-2012-158988,TEC-AC-10002219,JH-15985,249,273.384,6,0.4,27.264,32.75
MX-2013-144988,FUR-FU-10004139,BN-11470,249,145.32,7,0.4,-4.9,32.39
US-2014-119522,FUR-BO-10000567,SR-20425,249,348.792,2,0.4,-104.648,32.07
US-2014-126886,TEC-CO-10004831,MS-17770,249,313.69884,3,0.402,-111.22116,30.46
MX-2012-158988,OFF-ST-10004185,JH-15985,249,114.84,5,0.4,-65.16,30.26
US-2013-109330,TEC-PH-10000347,FC-14335,249,221.712,4,0.4,-66.528,29.63
US-2013-154977,OFF-AP-10001617,HP-14815,249,316.32,8,0.4,-68.64,28.19
MX-2014-137337,OFF-AP-10000621,BD-11725,249,248.856,2,0.4,33.176,28.11
US-2014-104738,FUR-TA-10001090,DK-12835,249,464.67,5,0.7,-836.43,27.56
US-2014-147704,TEC-CO-10000956,PB-18805,249,285.89184,3,0.402,-43.98816,26.72
US-2014-131912,OFF-ST-10004597,EM-13825,249,204.624,4,0.4,-23.936,25.76
US-2013-141257,FUR-BO-10001067,SC-20845,249,249.72,5,0.4,-33.38,25.61
US-2014-115574,TEC-AC-10000957,CA-12775,249,124.056,3,0.4,-26.904,25.33
US-2012-112025,OFF-ST-10000645,GA-14515,249,160.956,3,0.4,-96.624,25.04
US-2012-121741,TEC-CO-10002700,SC-20680,249,306.98928,4,0.402,-21.57072,24.86
US-2014-119522,OFF-ST-10000619,SR-20425,249,236.376,3,0.4,-23.664,24.25
US-2014-154095,TEC-CO-10004306,SS-20875,249,289.30044,3,0.402,-102.61956,23.08
US-2014-128118,TEC-PH-10000087,ME-17320,249,334.8,6,0.4,-189.72,22.51
US-2013-137932,FUR-TA-10003926,AJ-10945,249,515.862,3,0.7,-773.838,22.28
US-2011-130379,OFF-AR-10001850,SG-20890,249,289.968,14,0.4,-164.472,22.11
US-2013-154977,FUR-CH-10000953,HP-14815,249,213.228,3,0.4,-120.852,21.32
MX-2012-133718,TEC-PH-10003215,CR-12730,249,178.776,6,0.4,29.736,20.88
US-2014-165512,FUR-BO-10002968,NP-18325,249,291.024,2,0.4,-116.416,20.3
US-2012-126487,TEC-CO-10002065,GG-14650,249,314.91876,3,0.402,-153.80124,19.8
MX-2013-109771,FUR-CH-10003982,LC-17140,249,292.176,4,0.4,9.696,18.83
US-2011-122651,FUR-TA-10002088,CK-12325,249,182.214,3,0.7,-267.306,18.54
US-2013-154676,OFF-PA-10000591,CJ-12010,249,119.52,6,0.4,-51.84,18.37
US-2011-146927,OFF-AP-10000200,NS-18640,249,422.352,2,0.4,-211.208,18.11
US-2013-104017,FUR-TA-10000637,JM-15655,249,368.532,2,0.7,-307.148,17.34
US-2012-140004,OFF-EN-10000761,JK-15625,249,47.1,5,0.4,-16.5,16.9
MX-2013-111115,TEC-CO-10004690,CM-12115,249,286.9204,2,0.402,3.8004,16.47
MX-2014-137337,FUR-CH-10003697,BD-11725,249,164.724,7,0.4,-79.716,16.06
US-2013-167220,OFF-ST-10002233,CY-12745,249,97.02,5,0.4,-4.88,15.34
MX-2011-132066,TEC-CO-10002759,CM-12160,249,194.01512,2,0.402,-123.94488,13.92
MX-2013-127859,TEC-CO-10000388,CJ-11875,249,127.50556,1,0.402,-85.71444,13.89
US-2012-112025,TEC-AC-10002370,GA-14515,249,79.08,5,0.4,-11.92,13.22
US-2012-145849,FUR-CH-10002291,EB-13705,249,132.72,7,0.4,-24.36,13.12
US-2014-146080,OFF-BI-10003372,MW-18220,249,63.504,6,0.7,-146.136,12.79
US-2012-143973,FUR-BO-10000734,JC-15385,249,100.272,2,0.4,-6.688,12.42
US-2014-101063,FUR-CH-10002727,PJ-19015,249,144.732,7,0.4,21.672,11.49
MX-2012-166730,OFF-AP-10004921,JK-15205,249,92.052,3,0.4,-0.048,11.05
US-2011-155383,TEC-PH-10003405,JP-15520,249,79.884,3,0.4,-47.976,10.44
US-2011-132367,TEC-PH-10001427,SV-20815,249,64.824,2,0.4,-16.216,10.39
US-2012-151561,TEC-PH-10004871,CD-11920,249,99.108,3,0.4,-54.552,10.23
MX-2014-131814,OFF-ST-10001440,DL-12865,249,77.472,4,0.4,8.992,10.06
US-2014-142832,OFF-ST-10000505,MG-17680,249,109.848,2,0.4,-47.632,10.02
MX-2012-158988,OFF-AR-10001622,JH-15985,249,42.72,4,0.4,-2.16,9.86
US-2013-140494,OFF-PA-10000540,RP-19270,249,65.28,5,0.4,-17.42,9.84
US-2014-107671,OFF-FA-10000713,KD-16615,249,44.784,6,0.4,-20.256,9.83
US-2012-153353,OFF-SU-10004316,CC-12220,249,56.412,3,0.4,-35.748,8.93
US-2014-101063,OFF-PA-10003224,PJ-19015,249,31.86,3,0.4,-13.32,8.77
US-2014-146080,FUR-CH-10000528,MW-18220,249,67.776,2,0.4,-44.064,8.77
US-2014-126886,OFF-ST-10002233,MS-17770,249,77.616,4,0.4,-3.904,8.72
US-2014-117828,OFF-PA-10001972,CS-12355,249,41.16,5,0.4,-8.24,8.35
US-2012-111269,OFF-PA-10001708,JL-15130,249,37.44,3,0.4,-11.88,7.91
MX-2012-158988,OFF-EN-10001832,JH-15985,249,31.512,2,0.4,-12.088,7.87
US-2014-127894,OFF-AR-10002677,HH-15010,249,27.936,4,0.4,-8.864,7.8
US-2014-104773,OFF-SU-10000066,BW-11200,249,82.8,6,0.4,-11.04,7.66
MX-2012-133718,OFF-FA-10002163,CR-12730,249,44.736,8,0.4,-18.784,7.63
US-2012-126487,OFF-AR-10003096,GG-14650,249,148.224,8,0.4,-32.256,7.34
US-2012-132591,OFF-ST-10000423,JK-16090,249,74.016,3,0.4,-35.784,7.3
US-2013-113061,OFF-PA-10000705,DJ-13420,249,110.592,9,0.4,9.072,7.24
MX-2011-132066,TEC-AC-10001311,CM-12160,249,163.38,5,0.4,16.28,7.18
US-2012-130274,OFF-SU-10003739,GM-14695,249,38.64,4,0.4,-18.72,7.13
US-2014-112172,OFF-ST-10002538,LS-17200,249,113.664,2,0.4,-0.016,7.06
US-2014-146080,OFF-EN-10003352,MW-18220,249,24.024,2,0.4,3.184,6.74
MX-2013-127859,FUR-FU-10003419,CJ-11875,249,88.224,4,0.4,11.744,6.52
US-2014-104738,FUR-CH-10001374,DK-12835,249,127.68,4,0.4,10.64,6.48
US-2013-149804,OFF-SU-10003739,MS-17980,249,38.64,4,0.4,-18.72,6.01
US-2014-142832,OFF-PA-10001708,MG-17680,249,62.4,5,0.4,-19.8,5.88
MX-2013-109771,FUR-BO-10003287,LC-17140,249,97.656,2,0.4,-37.464,5.62
US-2012-122658,OFF-SU-10000085,SV-20935,249,81.66,5,0.4,-4.14,5.48
US-2011-161760,OFF-EN-10001832,JH-16180,249,47.268,3,0.4,-18.132,5.44
US-2011-155383,TEC-AC-10001728,JP-15520,249,49.248,3,0.4,-8.232,5.43
US-2012-122658,TEC-CO-10000262,SV-20935,249,117.4472,2,0.402,-45.5928,5.39
US-2014-107671,OFF-PA-10001685,KD-16615,249,21.408,4,0.4,-0.752,5.19
US-2013-128909,TEC-AC-10002458,LW-16990,249,35.136,3,0.4,-15.264,5.05
US-2014-165512,TEC-PH-10003312,NP-18325,249,64.44,2,0.4,1.04,4.91
US-2014-101063,OFF-PA-10004854,PJ-19015,249,96.6,5,0.4,-33.9,4.48
US-2011-104899,TEC-AC-10003081,KN-16705,249,45.408,4,0.4,-25.792,4.27
US-2012-122658,OFF-EN-10001861,SV-20935,249,57.372,7,0.4,-1.008,4.16
MX-2013-109771,OFF-PA-10001576,LC-17140,249,48.48,8,0.4,-24.32,4.15
MX-2014-129686,TEC-AC-10004043,DL-12865,249,56.052,3,0.4,-0.048,4.11
US-2012-119991,OFF-AP-10003043,PA-19060,249,72.792,2,0.4,-31.568,4.08
US-2011-166002,OFF-FA-10002453,MS-17710,249,16.236,3,0.4,-0.864,4.07
US-2013-104017,FUR-FU-10002168,JM-15655,249,46.488,2,0.4,-3.912,3.94
US-2013-135951,TEC-AC-10001055,DL-12925,249,68.796,3,0.4,-45.864,3.86
US-2013-154977,OFF-AR-10004772,HP-14815,249,48.312,6,0.4,-16.128,3.69
MX-2014-129686,OFF-ST-10000028,DL-12865,249,49.704,2,0.4,-11.616,3.63
US-2012-119991,OFF-PA-10002360,PA-19060,249,108.576,8,0.4,-68.864,3.6
US-2012-153164,OFF-SU-10003749,CH-12070,249,44.568,3,0.4,-11.172,3.5
US-2012-151428,OFF-PA-10003573,HF-14995,249,31.248,4,0.4,-6.272,3.47
US-2014-101063,OFF-BI-10001895,PJ-19015,249,30.852,3,0.7,-32.928,3.43
US-2012-122658,FUR-CH-10004242,SV-20935,249,35.712,1,0.4,3.552,3.1
US-2012-145849,OFF-FA-10000522,EB-13705,249,35.196,7,0.4,-12.404,2.97
MX-2012-133718,OFF-EN-10002700,CR-12730,249,10.752,2,0.4,-2.528,2.71
US-2013-150602,TEC-AC-10004044,JK-15205,249,63.696,4,0.4,-12.784,2.67
US-2014-154095,OFF-PA-10002011,SS-20875,249,20.052,3,0.4,-7.068,2.62
MX-2013-109771,TEC-AC-10003081,LC-17140,249,68.112,6,0.4,-38.688,2.61
US-2011-105851,OFF-FA-10001401,JC-15340,249,12.924,3,0.4,-6.696,2.57
US-2012-103996,OFF-BI-10002222,KS-16300,249,13.752,6,0.7,-26.208,2.5
US-2014-146080,OFF-FA-10004586,MW-18220,249,8.184,2,0.4,-2.056,2.47
US-2012-119991,OFF-LA-10002401,PA-19060,249,28.44,6,0.4,3.72,2.43
US-2014-142832,TEC-PH-10003945,MG-17680,249,66.732,1,0.4,-43.388,2.35
US-2012-122658,FUR-FU-10003408,SV-20935,249,26.604,3,0.4,-7.116,2.24
US-2014-112368,OFF-AR-10000503,TT-21265,249,16.08,4,0.4,-5.36,2.22
US-2013-155026,OFF-SU-10002227,EL-13735,249,42.72,4,0.4,-28.48,2.22
US-2012-122658,OFF-AR-10001678,SV-20935,249,93.18,5,0.4,15.48,2.16
US-2012-153983,OFF-BI-10003009,FP-14320,249,23.928,4,0.7,-39.912,2.14
MX-2014-129686,OFF-ST-10004342,DL-12865,249,30.072,7,0.4,4.452,2.01
US-2011-155383,OFF-FA-10003638,JP-15520,249,21.924,3,0.4,-1.836,1.95
US-2013-167220,OFF-EN-10004190,CY-12745,249,32.448,2,0.4,-3.792,1.82
US-2012-151428,OFF-EN-10002226,HF-14995,249,11.712,4,0.4,-6.448,1.75
US-2014-128118,OFF-SU-10002993,ME-17320,249,50.76,3,0.4,-27.12,1.71
US-2014-112368,OFF-PA-10001470,TT-21265,249,11.172,1,0.4,-0.188,1.71
US-2013-149804,OFF-EN-10000383,MS-17980,249,24.384,4,0.4,1.584,1.58
MX-2012-105655,FUR-FU-10001583,GD-14590,249,22.788,3,0.4,3.768,1.56
US-2011-130379,TEC-MA-10000122,SG-20890,249,39.552,2,0.4,-11.888,1.52
US-2013-140494,OFF-AR-10004132,RP-19270,249,17.064,3,0.4,-2.316,1.38
MX-2011-105025,OFF-FA-10001237,GA-14725,249,11.184,2,0.4,0.744,1.35
US-2014-129546,OFF-ST-10000880,SG-20890,249,19.176,2,0.4,-0.024,1.3
US-2011-155383,OFF-LA-10000714,JP-15520,249,13.32,5,0.4,-8.48,1.28
US-2013-149804,OFF-ST-10004660,MS-17980,249,15.768,2,0.4,-8.432,1.2
US-2013-149804,OFF-PA-10002563,MS-17980,249,25.056,4,0.4,-16.304,1.2
MX-2013-127859,OFF-PA-10003715,CJ-11875,249,21.0,2,0.4,-11.92,1.18
US-2014-154095,OFF-BI-10000930,SS-20875,249,8.514,11,0.7,-17.446,1.17
US-2013-141257,OFF-LA-10002334,SC-20845,249,9.144,2,0.4,-0.176,1.08
US-2013-149804,OFF-LA-10004034,MS-17980,249,10.176,2,0.4,-2.744,1.07
US-2012-143973,TEC-AC-10000151,JC-15385,249,44.82,3,0.4,-7.5,1.0
US-2013-141257,OFF-LA-10004495,SC-20845,249,9.744,4,0.4,-0.656,0.94
US-2013-113061,OFF-ST-10003648,DJ-13420,249,33.12,5,0.4,-12.78,0.93
US-2012-126487,OFF-FA-10002427,GG-14650,249,16.092,3,0.4,-10.488,0.9
US-2014-133760,OFF-AR-10000493,CA-11965,249,11.58,1,0.4,-4.06,0.84
MX-2013-109771,OFF-EN-10001832,LC-17140,249,10.8,3,0.4,0.9,0.83
US-2014-128244,OFF-EN-10000606,RD-19480,249,24.012,3,0.4,-3.228,0.77
US-2014-101063,OFF-BI-10000506,PJ-19015,249,6.192,2,0.7,-6.848,0.76
MX-2012-166730,OFF-FA-10003464,JK-15205,249,12.456,2,0.4,1.016,0.74
US-2014-122322,OFF-AR-10004920,PB-19150,249,136.368,6,0.4,11.328,0.7
US-2012-122658,OFF-LA-10004933,SV-20935,249,18.72,5,0.4,-8.48,0.65
MX-2014-169887,FUR-FU-10004427,AC-10615,249,9.36,1,0.4,0.46,0.63
MX-2011-105025,OFF-FA-10001684,GA-14725,249,8.76,2,0.4,-0.44,0.6
US-2012-145849,OFF-SU-10001851,EB-13705,249,22.848,4,0.4,-3.472,0.55
US-2012-122658,OFF-BI-10000404,SV-20935,249,6.318,3,0.7,-7.842,0.51
US-2014-128118,OFF-FA-10000087,ME-17320,249,26.928,4,0.4,-5.872,0.48
MX-2012-158988,FUR-FU-10004888,JH-15985,249,8.904,1,0.4,-2.096,0.48
US-2012-165414,OFF-FA-10004649,MM-17920,249,22.464,3,0.4,-0.036,0.45
US-2013-140494,OFF-BI-10001167,RP-19270,249,2.496,1,0.7,-3.924,0.36
US-2014-146080,OFF-BI-10003184,MW-18220,249,2.316,2,0.7,-2.564,0.35
US-2012-105613,OFF-LA-10002980,PF-19165,249,9.024,2,0.4,-4.816,0.33
US-2013-137932,OFF-FA-10001567,AJ-10945,249,5.628,1,0.4,0.168,0.33
MX-2013-109771,OFF-BI-10003975,LC-17140,249,3.048,2,0.7,-3.072,0.3
US-2012-143973,OFF-FA-10000439,JC-15385,249,4.392,1,0.4,-2.068,0.3
US-2011-155383,OFF-EN-10004909,JP-15520,249,16.152,2,0.4,1.312,0.27
US-2012-132591,OFF-BI-10002455,JK-16090,249,6.324,1,0.7,-11.596,0.23
US-2012-151288,OFF-LA-10002927,AD-10180,249,3.804,1,0.4,-1.656,0.21
US-2013-109330,OFF-BI-10000490,FC-14335,249,2.838,1,0.7,-4.742,0.2
US-2011-122651,OFF-BI-10001199,CK-12325,249,1.788,1,0.7,-2.872,0.08
US-2012-122658,OFF-BI-10001150,SV-20935,249,1.566,1,0.7,-1.794,0.06
CA-2011-128209,OFF-BI-10001359,GT-14710,2061,2152.776,3,0.2,726.5619,131.42
CA-2011-128209,FUR-BO-10002213,GT-14710,2061,4007.84,10,0.2,-50.098,87.33
US-2013-142685,OFF-SU-10000157,MG-17695,2061,835.17,7,0.0,16.7034,69.08
CA-2012-166947,FUR-CH-10004997,EB-13750,2061,1522.638,9,0.1,169.182,63.85
CA-2014-112844,FUR-FU-10004845,SP-20620,2061,154.95,3,0.0,30.99,22.7
CA-2011-150301,FUR-CH-10002647,MH-18025,2061,63.882,1,0.1,10.647,13.38
CA-2012-132570,OFF-EN-10003055,KT-16480,2061,79.96,2,0.0,35.982,10.2
CA-2014-112844,TEC-PH-10003988,SP-20620,2061,43.6,4,0.0,12.208,8.28
CA-2011-167486,FUR-FU-10003268,JO-15145,2061,199.9,5,0.0,39.98,6.29
CA-2012-132570,OFF-AR-10000369,KT-16480,2061,2.78,2,0.0,0.7228,0.34
CA-2011-106971,TEC-AC-10000844,BM-11785,7388,475.944,7,0.2,95.1888,46.08
CA-2011-145800,FUR-TA-10001539,SS-20410,7388,355.455,3,0.5,-184.8366,34.69
BY-2012-8590,FUR-RUB-10002067,KA-6525,19689,217.02,2,0.0,80.28,12.83
BY-2011-3790,FUR-DEF-10000810,MV-7485,19689,50.7,2,0.0,22.8,5.68
CG-2012-6410,OFF-BRE-10001107,JM-5655,5859,561.54,1,0.0,101.07,57.72
CG-2013-4190,TEC-BEL-10003985,DM-2955,5859,258.96,1,0.0,121.71,29.24
CG-2011-8400,OFF-ELD-10000967,AF-870,5859,104.76,6,0.0,3.06,13.17
CG-2013-4190,OFF-STA-10004885,DM-2955,5859,89.4,2,0.0,16.98,7.5
CG-2013-4190,OFF-ADV-10002299,DM-2955,5859,64.08,4,0.0,17.28,5.3
CG-2013-4190,OFF-SAN-10001237,DM-2955,5859,96.84,2,0.0,36.78,3.76
CG-2013-4190,FUR-DEF-10000349,DM-2955,5859,25.29,1,0.0,1.26,2.32
CG-2013-4190,OFF-EAT-10002674,DM-2955,5859,15.15,1,0.0,2.55,1.79
CG-2011-8400,OFF-IBI-10002486,AF-870,5859,8.91,1,0.0,1.59,0.99
CG-2013-4190,OFF-WIL-10000979,DM-2955,5859,4.89,1,0.0,1.17,0.43
ZI-2014-5970,FUR-HAR-10002178,JB-6045,4493,627.228,14,0.7,-1087.212,72.95
ZI-2013-5400,TEC-NOK-10001678,BF-1215,4493,101.754,2,0.7,-169.626,31.7
ZI-2014-6740,OFF-BRE-10001197,BT-1305,4493,155.628,1,0.7,-134.892,29.23
ZI-2011-9280,TEC-HEW-10000930,AH-690,4493,444.96,10,0.7,-371.04,16.58
ZI-2014-5970,TEC-BEL-10003985,JB-6045,4493,77.688,1,0.7,-59.562,12.07
ZI-2013-5410,OFF-JIF-10000981,CG-2040,4493,28.26,4,0.7,-48.06,9.71
ZI-2014-6740,OFF-ACM-10004587,BT-1305,4493,59.616,8,0.7,-45.744,7.12
ZI-2011-9280,OFF-FIS-10000063,AH-690,4493,66.852,6,0.7,-55.728,5.99
ZI-2011-9280,OFF-ROG-10003993,AH-690,4493,84.978,2,0.7,-124.662,5.61
ZI-2013-2040,OFF-FEL-10001541,RD-9810,4493,61.92,1,0.7,-51.6,4.89
ZI-2014-9550,TEC-KON-10003116,JC-5775,4493,71.64,2,0.7,-93.18,4.05
ZI-2012-2670,TEC-SAM-10003891,DR-2880,4493,21.96,1,0.7,-47.58,2.85
ZI-2013-5400,OFF-ELI-10004427,BF-1215,4493,18.954,2,0.7,-31.626,2.67
ZI-2014-5970,OFF-AVE-10004404,JB-6045,4493,14.004,4,0.7,-18.276,2.38
ZI-2014-7610,TEC-STA-10000699,BS-1380,4493,21.501,1,0.7,-20.799,2.25
ZI-2011-2600,OFF-SAN-10001237,CS-2460,4493,29.052,2,0.7,-31.008,2.25
ZI-2013-2040,OFF-BOS-10002472,RD-9810,4493,29.16,2,0.7,-26.28,2.2
ZI-2014-6740,OFF-STA-10002654,BT-1305,4493,14.868,2,0.7,-18.852,2.06
ZI-2012-6350,OFF-KLE-10004673,BM-1785,4493,18.81,2,0.7,-30.15,2.02
ZI-2011-2600,OFF-SAN-10001345,CS-2460,4493,32.22,2,0.7,-75.18,2.0
ZI-2013-3030,OFF-STO-10003098,PM-8940,4493,7.956,2,0.7,-9.564,1.79
ZI-2011-9280,FUR-ADV-10004718,AH-690,4493,12.078,2,0.7,-20.142,1.39
ZI-2013-7080,FUR-DEF-10001477,BD-1500,4493,12.771,1,0.7,-22.149,1.11
ZI-2011-2600,OFF-JIF-10003115,CS-2460,4493,13.572,1,0.7,-19.458,0.71
ZI-2014-6740,OFF-ROG-10002279,BT-1305,4493,7.191,1,0.7,-16.329,0.67
ZI-2011-2600,OFF-ROG-10001549,CS-2460,4493,18.639,1,0.7,-40.401,0.58
ZI-2014-6740,OFF-SAN-10003285,BT-1305,4493,3.708,1,0.7,-5.202,0.5
ZI-2012-180,OFF-ACC-10004871,RB-9570,4493,3.996,1,0.7,-3.864,0.33
ZI-2014-6740,OFF-SME-10000258,BT-1305,4493,3.15,1,0.7,-3.99,0.33
ZI-2014-3820,OFF-ACC-10004322,LO-7170,4493,4.383,1,0.7,-5.427,0.27
ZI-2012-6350,OFF-NOV-10003964,BM-1785,4493,2.592,1,0.7,-2.688,0.21
ZI-2014-3820,OFF-IBI-10003732,LO-7170,4493,2.547,1,0.7,-3.573,0.2
ZI-2014-1780,OFF-WIL-10001889,AP-720,4493,1.359,1,0.7,-0.921,0.12
ZI-2014-7610,OFF-ADV-10000551,BS-1380,4493,4.077,1,0.7,-9.513,0.09
ZI-2014-9550,OFF-AVE-10000543,JC-5775,4493,1.161,1,0.7,-2.349,0.07
CA-2012-154795,FUR-FU-10002088,GZ-14470,47411,14.368,2,0.2,3.9512,0.83
CA-2012-154795,OFF-EN-10003068,GZ-14470,47411,7.92,1,0.2,2.772,0.49
IN-2014-46665,OFF-AP-10001815,KB-16585,4049,1419.363,3,0.1,110.313,79.01
IN-2011-71060,FUR-CH-10001871,AH-10075,4049,811.134,9,0.1,-36.126,67.18
IN-2014-46665,OFF-BI-10004589,KB-16585,4049,571.428,13,0.1,25.038,29.43
IN-2012-77430,TEC-AC-10004897,TH-21115,4049,133.11,2,0.1,20.67,21.68
IN-2013-39147,OFF-EN-10002140,CM-12160,4049,99.144,6,0.1,24.084,20.21
ID-2014-86649,FUR-BO-10001233,PC-18745,4049,57.984,1,0.6,-66.696,14.89
IN-2012-58033,TEC-AC-10002221,LH-16750,4049,101.412,4,0.1,2.172,11.22
IN-2011-46490,OFF-SU-10001762,TT-21265,4049,134.217,3,0.1,32.787,9.28
ID-2013-86530,OFF-EN-10001712,TB-21055,4049,56.304,2,0.4,-18.816,8.08
IN-2012-77430,OFF-SU-10002306,TH-21115,4049,59.211,3,0.1,8.541,6.24
IN-2014-46665,OFF-SU-10001573,KB-16585,4049,78.246,2,0.1,-3.534,5.57
IN-2013-85508,OFF-LA-10003551,LP-17080,4049,65.664,12,0.4,10.944,3.91
IN-2011-71060,OFF-SU-10001535,AH-10075,4049,62.802,2,0.1,4.182,3.81
IN-2014-46665,OFF-EN-10000328,KB-16585,4049,53.946,3,0.1,16.776,3.72
IN-2013-85508,OFF-LA-10002037,LP-17080,4049,58.752,8,0.4,-4.128,2.79
IN-2012-71977,OFF-BI-10000871,ML-18265,4049,20.79,2,0.1,4.83,2.63
IN-2013-14535,OFF-PA-10003943,PT-19090,4049,28.053,1,0.1,3.723,1.99
IN-2014-62268,OFF-BI-10000854,RD-19810,4049,59.94,5,0.1,3.24,1.91
IN-2011-60406,OFF-LA-10002139,HF-14995,4049,33.048,3,0.1,2.898,1.34
IN-2012-77430,OFF-BI-10004454,TH-21115,4049,10.314,1,0.1,3.894,1.3
IN-2013-14535,OFF-LA-10003141,PT-19090,4049,10.233,1,0.1,4.533,0.83
IN-2012-72964,FUR-CH-10000660,JC-15775,399,819.936,2,0.1,191.316,320.92
ID-2014-48849,FUR-TA-10000226,ST-20530,399,1832.607,3,0.3,-445.113,228.89
IN-2011-60560,TEC-CO-10004535,ML-18265,399,1431.54,5,0.1,413.49,129.06
IN-2012-21682,TEC-CO-10004170,VS-21820,399,645.138,2,0.1,157.698,117.73
ID-2013-53833,TEC-PH-10003556,JE-15715,399,887.976,8,0.1,246.456,94.65
IN-2014-64396,TEC-CO-10001407,AB-10255,399,528.444,4,0.1,88.044,65.31
ID-2014-48849,TEC-AC-10004591,ST-20530,399,372.168,4,0.1,16.488,57.96
ID-2013-53833,TEC-AC-10001616,JE-15715,399,665.145,13,0.1,-0.195,38.93
ID-2012-16019,OFF-FA-10001596,KH-16630,399,117.558,7,0.1,-2.772,36.82
ID-2014-81119,TEC-PH-10004570,AB-10600,399,302.76,4,0.4,-75.72,31.89
IN-2012-21682,OFF-EN-10002985,VS-21820,399,160.38,9,0.1,3.51,29.94
IN-2013-16390,TEC-CO-10003448,BD-11620,399,128.466,1,0.1,22.836,21.2
IN-2012-72964,OFF-PA-10003511,JC-15775,399,56.943,3,0.1,25.263,17.41
IN-2013-16117,OFF-AP-10001191,ML-17395,399,264.384,3,0.1,23.454,17.18
IN-2014-64396,OFF-LA-10004848,AB-10255,399,95.013,9,0.1,34.803,15.68
IN-2014-64396,FUR-FU-10001129,AB-10255,399,91.26,4,0.1,4.98,14.75
ID-2014-48849,FUR-FU-10002829,ST-20530,399,90.558,2,0.1,-3.042,12.32
IN-2011-60560,OFF-FA-10002247,ML-18265,399,89.91,6,0.1,17.91,12.17
IN-2012-21682,OFF-AR-10001043,VS-21820,399,51.408,4,0.1,9.048,9.61
ID-2014-85655,FUR-CH-10001317,BM-11785,399,88.254,1,0.4,-20.616,7.97
ID-2014-48849,OFF-BI-10001867,ST-20530,399,49.248,4,0.1,11.928,6.64
ID-2014-48849,OFF-EN-10001975,ST-20530,399,44.388,3,0.1,1.458,5.32
IN-2013-41681,OFF-AR-10004780,MS-17710,399,59.94,3,0.1,25.29,4.1
ID-2013-53833,OFF-EN-10002464,JE-15715,399,42.12,2,0.1,4.2,3.47
IN-2011-60560,OFF-LA-10004062,ML-18265,399,27.702,3,0.1,11.052,3.2
ID-2014-82862,OFF-AR-10001479,RH-19495,399,33.516,2,0.4,-0.564,2.7
IN-2011-85872,OFF-LA-10000483,CA-11965,399,13.536,2,0.4,1.536,2.61
ID-2013-53833,OFF-SU-10001618,JE-15715,399,77.436,3,0.1,22.356,2.44
